date,location,category,title,price_student,price_guest,price_per_100_g,icons,allergens,co2_portion,c02_100g,kj_portion,kcal_portion,fat_portion,sfat_portion,carbs_portion,sugar_portion,protein_portion,salt_portion,kj_100g,kcal_100g,fat_100g,sfat_100g,carbs_100g,sugar_100g,protein_100g,salt_100g
"2023-07-27","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln Schweinefleischstreifen zum Wokgericht","1.10","1.60","true","schwein","Fi, GlW","1508.7","","3139.9","750.0","19.2","6.5"," 91.6 ","27.6 ","47.1 ","8.1 ","3139.9","750.0","19.2","6.5"," 91.6 ","27.6 ","47.1 ","8.1 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln marinierte Tofu Würfel zum Wokgericht","1.10","1.60","true","klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","1, Fi, So, GlW","705.7","125.6","2952.4","705.0","18.1","6.4"," 95.9 ","28.0 ","36.4 ","11.2 ","652.3","156.0","9.0","1.4"," 3.6 ","0.4 ","17.1 ","3.5 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Büffelmozzarella","8.50","11.00","false","vegetarisch","La, GlW","796.0","199.0","3433.6","820.0","24.8","0.0"," 116.8 ","0.0 ","31.2 ","0.0 ","858.4","205.0","6.2","0.0"," 29.2 ","0.0 ","7.8 ","0.0 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Speziale","8.50","11.00","false","schwein","1, La, GlW","1155.0","275.0","3049.2","728.0","21.0","0.0"," 100.8 ","0.0 ","37.8 ","0.0 ","726.0","173.0","5.0","0.0"," 24.0 ","0.0 ","9.0 ","0.0 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Grillgemüse","8.50","11.00","false","vegetarisch","La, GlW","828.2","202.0","3321.0","793.0","18.5","10.3"," 114.8 ","28.7 ","36.9 ","4.9 ","810.0","193.0","4.5","2.5"," 28.0 ","7.0 ","9.0 ","1.2 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Salami","8.50","11.00","false","schwein","3, La, GlW","925.0","","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 ","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","BEILAGE","Ratatouille-Gemüse","0.99","1.39","false","vegan","Sl","253.7","126.8","558.3","133.0","4.5","2.2"," 16.4 ","12.1 ","4.5 ","0.6 ","279.2","67.0","2.2","1.1"," 8.2 ","6.0 ","2.2 ","0.3 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan"," 
													
CO2 pro Portion1292.4 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g587.5 gNährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g

 ","1292.4","587.5","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kartoffel-Gurkensalat","1.19","1.59","false","vegan","3, Sl, Sf, Sw","94.3","","1012.3","242.0","11.5","1.0"," 28.5 ","2.7 ","4.5 ","0.7 ","1012.3","242.0","11.5","1.0"," 28.5 ","2.7 ","4.5 ","0.7 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","BEILAGE","Salzkartoffeln","1.19","1.59","false","vegan"," 
													
CO2 pro Portion37.8 gNährwerte pro PortionBrennwert: 745.0 kj / 178.0 kcalFett: 0.3 g - davon ges. FS: 0.0 gKohlenhydrate: 37.0 g - davon Zucker: 2.0 gEiweiß: 5.0 gSalz: 0.5 g
CO2 pro 100 g15.1 gNährwerte pro 100 gBrennwert: 298.0 kj / 71.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 14.8 g - davon Zucker: 0.8 gEiweiß: 2.0 gSalz: 0.2 g

 ","37.8","15.1","745.0","178.0","0.3","0.0"," 37.0 ","2.0 ","5.0 ","0.5 ","298.0","71.0","0.1","0.0"," 14.8 ","0.8 ","2.0 ","0.2 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan"," 
													
CO2 pro Portion14.9 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
CO2 pro 100 g29.8 gNährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g

 ","14.9","29.8","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","DESSERT","Erdbeerjoghurt","0.99","1.39","false","vegetarisch","2, La","387.0","215.0","718.2","172.0","5.4","3.4"," 22.9 ","21.6 ","6.7 ","0.2 ","399.0","95.0","3.0","1.9"," 12.7 ","12.0 ","3.7 ","0.1 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","DESSERT","Früchtemüsli","1.19","1.59","false","vegetarisch","3, La, GlG, GlH, NuM, NuH","649.8","345.7","1061.3","253.0","6.6","2.1"," 35.7 ","19.2 ","11.1 ","0.2 ","564.5","135.0","3.5","1.1"," 19.0 ","10.2 ","5.9 ","0.1 "
"2023-07-27","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2972.5","88.7","9999.9","999.9","242.8","37.4"," 379.1 ","187.5 ","76.5 ","36.4 ","526.3","126.0","7.4","1.1"," 11.8 ","5.9 ","2.2 ","1.1 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Kartoffelsuppe","0.99","1.39","false","vegetarisch","3, La, Sl","160.6","64.3","673.1","161.0","10.1","5.9"," 14.2 ","2.1 ","2.6 ","0.6 ","269.3","64.0","4.1","2.3"," 5.7 ","0.9 ","1.0 ","0.2 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Reispfanne mit Naturreis und Weißkraut-,Paprikagemüse","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","So, Sl, GlW","465.1","96.9","2283.3","545.0","17.0","2.1"," 78.6 ","8.4 ","15.0 ","6.9 ","475.7","114.0","3.6","0.4"," 16.4 ","1.8 ","3.1 ","1.4 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Köttbullar mit Rahmsauce ,Preiselbeeren und Salzkartoffeln","4.90","7.40","false","rind/schwein","Ei, La, GlW","892.2","157.9","2723.5","650.0","26.1","11.1"," 74.5 ","24.0 ","26.5 ","3.8 ","482.0","115.0","4.6","2.0"," 13.2 ","4.2 ","4.7 ","0.7 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Paniertes Seelachsfilet mit Remouladensauce und Kartoffelsalat","5.40","7.90","false","msc-zertifizierter fisch (msc-c-51632)","2, 3, 8, Ei, Fi, La, Sl, Sf, Sw, GlW","1136.7","207.8","5088.0","999.9","87.0","8.7"," 70.1 ","7.0 ","36.7 ","4.8 ","930.2","222.0","15.9","1.6"," 12.8 ","1.3 ","6.7 ","0.9 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Gebackener Hirtenkäse mit buntem Salatteller und Brötchen","4.80","7.30","false","vegetarisch,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","3, So, La, Sf, Sw, GlW, GlR","230.2","45.6","3331.9","796.0","48.7","24.2"," 49.6 ","14.3 ","37.2 ","9.3 ","659.8","158.0","9.7","4.8"," 9.8 ","2.8 ","7.4 ","1.8 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","AKTION","Burger Bar","1.10","1.60","true","rind/schwein,vegetarisch,vegan","1, 2, 3, 5, 7, 8, Ei, La, Sf, Se, Sw, GlW, GlD, GlR, GlG, GlH","1508.5","","3616.7","864.0","42.0","15.0"," 76.9 ","21.9 ","39.6 ","6.7 ","3616.7","864.0","42.0","15.0"," 76.9 ","21.9 ","39.6 ","6.7 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln Schweinefleischstreifen zum Wokgericht","1.10","1.60","true","schwein","Fi, GlW","1508.7","","3139.9","750.0","19.2","6.5"," 91.6 ","27.6 ","47.1 ","8.1 ","3139.9","750.0","19.2","6.5"," 91.6 ","27.6 ","47.1 ","8.1 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Grünes Thai Curry mit Mienudeln marinierte Tofu Würfel zum Wokgericht","1.10","1.60","true","klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","1, Fi, So, GlW","705.7","125.6","2952.4","705.0","18.1","6.4"," 95.9 ","28.0 ","36.4 ","11.2 ","652.3","156.0","9.0","1.4"," 3.6 ","0.4 ","17.1 ","3.5 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Büffelmozzarella","8.50","11.00","false","vegetarisch","La, GlW","796.0","199.0","3433.6","820.0","24.8","0.0"," 116.8 ","0.0 ","31.2 ","0.0 ","858.4","205.0","6.2","0.0"," 29.2 ","0.0 ","7.8 ","0.0 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Speziale","8.50","11.00","false","schwein","1, La, GlW","1155.0","275.0","3049.2","728.0","21.0","0.0"," 100.8 ","0.0 ","37.8 ","0.0 ","726.0","173.0","5.0","0.0"," 24.0 ","0.0 ","9.0 ","0.0 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Grillgemüse","8.50","11.00","false","vegetarisch","La, GlW","828.2","202.0","3321.0","793.0","18.5","10.3"," 114.8 ","28.7 ","36.9 ","4.9 ","810.0","193.0","4.5","2.5"," 28.0 ","7.0 ","9.0 ","1.2 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Salami","8.50","11.00","false","schwein","3, La, GlW","925.0","","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 ","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","BEILAGE","Orientalisches Gemüse","0.99","1.39","false","vegan","Sl","127.2","63.6","2370.1","566.0","1.3","0.2"," 11.0 ","5.5 ","4.4 ","0.6 ","1185.1","283.0","0.7","0.1"," 5.5 ","2.8 ","2.2 ","0.3 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan"," 
													
CO2 pro Portion1292.4 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g587.5 gNährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g

 ","1292.4","587.5","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kartoffelsalat","1.19","1.59","false","vegan","3, Sl, Sf, Sw","83.9","33.5","1111.5","265.0","11.5","1.0"," 33.6 ","2.2 ","4.9 ","0.7 ","444.6","106.0","4.6","0.4"," 13.5 ","0.9 ","1.9 ","0.3 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan"," 
													
CO2 pro Portion14.9 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
CO2 pro 100 g29.8 gNährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g

 ","14.9","29.8","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","DESSERT","Mousse mit Heidelbeer-Geschmack","1.19","1.59","false","","Ei, La, GeR","245.4","175.3","876.2","209.0","8.4","5.7"," 26.6 ","21.9 ","5.5 ","0.2 ","625.9","149.0","6.0","4.1"," 19.0 ","15.6 ","3.9 ","0.1 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","DESSERT","Früchtequark","1.19","1.59","false","vegetarisch","3, La","655.0","278.7","816.1","195.0","2.0","0.9"," 30.9 ","27.5 ","11.7 ","0.3 ","347.3","83.0","0.8","0.4"," 13.1 ","11.7 ","5.0 ","0.1 "
"2023-07-28","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2972.5","88.7","9999.9","999.9","242.8","37.4"," 379.1 ","187.5 ","76.5 ","36.4 ","526.3","126.0","7.4","1.1"," 11.8 ","5.9 ","2.2 ","1.1 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Zwiebelsuppe mit Weißwein","0.99","1.39","false","vegan","11, Sl, Sw, GlW","68.6","27.4","367.4","88.0","5.6","2.8"," 6.2 ","1.5 ","1.2 ","0.3 ","147.0","35.0","2.3","1.1"," 2.5 ","0.6 ","0.5 ","0.1 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Tomaten-Hirse mit Haselnüssen","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","NuH","231.5","50.8","2626.5","627.0","21.1","3.2"," 92.2 ","7.9 ","16.3 ","2.0 ","576.0","138.0","4.6","0.7"," 20.2 ","1.7 ","3.6 ","0.5 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Allgäuer Käsespätzle","4.20","6.70","false","vegetarisch,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","Ei, La, GlW, GlD","591.3","140.8","3397.0","811.0","36.6","19.0"," 81.8 ","3.1 ","37.8 ","8.1 ","808.8","193.0","8.7","4.5"," 19.5 ","0.8 ","9.0 ","1.9 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Frittierte Tintenfischringe mit Zitrone, Knoblauch-Dip und Pommes frites","4.90","7.40","false","","2, Ei, La, Sf, Wt, GlW","2131.7","340.5","5398.8","999.9","83.8","48.2"," 55.3 ","28.9 ","13.0 ","3.5 ","862.4","206.0","13.4","7.7"," 8.8 ","4.6 ","2.1 ","0.6 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Bunter Salatteller Paniertes Schweineschnitzel","5.20","7.70","false","schwein","3, Ei, Sf, Sw, GlW","1053.3","229.0","2486.1","594.0","31.7","3.5"," 41.1 ","15.5 ","32.6 ","6.0 ","540.5","129.0","6.9","0.8"," 8.9 ","3.4 ","7.1 ","1.3 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Bunter Salatteller veganes Schnitzel","5.20","7.70","false","vegan,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","3, Sf, Sw, GlW","239.7","52.1","3774.9","902.0","60.5","8.2"," 55.5 ","16.2 ","29.9 ","6.0 ","820.6","196.0","13.2","1.8"," 12.1 ","3.5 ","6.5 ","1.3 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Limette Kokos mit Duftreis Hähnchenstreifen zum Wokgericht","1.10","1.60","true","geflügel"," 
													
CO2 pro Portion1550.1 gNährwerte pro PortionBrennwert: 3066.0 kj / 732.0 kcalFett: 10.5 g - davon ges. FS: 5.9 gKohlenhydrate: 116.0 g - davon Zucker: 28.6 gEiweiß: 38.6 gSalz: 5.5 g


 ","1550.1","","3066.0","732.0","10.5","5.9"," 116.0 ","28.6 ","38.6 ","5.5 ","3066.0","732.0","10.5","5.9"," 116.0 ","28.6 ","38.6 ","5.5 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Limette Kokos mit Duftreis","1.10","1.60","true","vegan"," 
													
CO2 pro Portion798.1 gNährwerte pro PortionBrennwert: 2574.0 kj / 615.0 kcalFett: 8.6 g - davon ges. FS: 5.3 gKohlenhydrate: 114.6 g - davon Zucker: 28.0 gEiweiß: 15.6 gSalz: 4.0 g


 ","798.1","","2574.0","615.0","8.6","5.3"," 114.6 ","28.0 ","15.6 ","4.0 ","2574.0","615.0","8.6","5.3"," 114.6 ","28.0 ","15.6 ","4.0 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Büffelmozzarella","8.50","11.00","false","vegetarisch","La, GlW","796.0","199.0","3433.6","820.0","24.8","0.0"," 116.8 ","0.0 ","31.2 ","0.0 ","858.4","205.0","6.2","0.0"," 29.2 ","0.0 ","7.8 ","0.0 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Speziale","8.50","11.00","false","schwein","1, La, GlW","1155.0","275.0","3049.2","728.0","21.0","0.0"," 100.8 ","0.0 ","37.8 ","0.0 ","726.0","173.0","5.0","0.0"," 24.0 ","0.0 ","9.0 ","0.0 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza mit Grillgemüse","8.50","11.00","false","vegetarisch","La, GlW","828.2","202.0","3321.0","793.0","18.5","10.3"," 114.8 ","28.7 ","36.9 ","4.9 ","810.0","193.0","4.5","2.5"," 28.0 ","7.0 ","9.0 ","1.2 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","AKTION","Pizza Salami","8.50","11.00","false","schwein","3, La, GlW","925.0","","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 ","3678.5","879.0","36.6","21.5"," 85.5 ","8.5 ","47.4 ","7.2 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","BEILAGE","Kaisergemüse","0.99","1.39","false","vegan","Sl","149.4","74.7","386.3","92.0","0.3","0.1"," 11.5 ","10.8 ","6.2 ","0.7 ","193.2","46.0","0.2","0.1"," 5.7 ","5.4 ","3.1 ","0.4 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","BEILAGE","Pommes frites","1.19","1.59","false","vegan"," 
													
CO2 pro Portion1292.4 gNährwerte pro PortionBrennwert: 1961.2 kj / 468.0 kcalFett: 28.3 g - davon ges. FS: 6.4 gKohlenhydrate: 46.2 g - davon Zucker: 1.1 gEiweiß: 5.5 gSalz: 1.1 g
CO2 pro 100 g587.5 gNährwerte pro 100 gBrennwert: 891.5 kj / 213.0 kcalFett: 12.9 g - davon ges. FS: 2.9 gKohlenhydrate: 21.0 g - davon Zucker: 0.5 gEiweiß: 2.5 gSalz: 0.5 g

 ","1292.4","587.5","1961.2","468.0","28.3","6.4"," 46.2 ","1.1 ","5.5 ","1.1 ","891.5","213.0","12.9","2.9"," 21.0 ","0.5 ","2.5 ","0.5 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","SALAT","Beilagensalat","0.99","1.39","false","vegan"," 
													
CO2 pro Portion14.9 gNährwerte pro PortionBrennwert: 41.5 kj / 10.0 kcalFett: 0.1 g - davon ges. FS: 0.0 gKohlenhydrate: 1.1 g - davon Zucker: 0.9 gEiweiß: 0.8 gSalz: 0.1 g
CO2 pro 100 g29.8 gNährwerte pro 100 gBrennwert: 83.0 kj / 20.0 kcalFett: 0.2 g - davon ges. FS: 0.1 gKohlenhydrate: 2.2 g - davon Zucker: 1.8 gEiweiß: 1.6 gSalz: 0.1 g

 ","14.9","29.8","41.5","10.0","0.1","0.0"," 1.1 ","0.9 ","0.8 ","0.1 ","83.0","20.0","0.2","0.1"," 2.2 ","1.8 ","1.6 ","0.1 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","DESSERT","Früchtemüsli","1.19","1.59","false","vegetarisch","3, La, GlG, GlH, NuM, NuH","649.8","345.7","1061.3","253.0","6.6","2.1"," 35.7 ","19.2 ","11.1 ","0.2 ","564.5","135.0","3.5","1.1"," 19.0 ","10.2 ","5.9 ","0.1 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","DESSERT","Heidelbeerjoghurt","0.99","1.39","false","vegetarisch","2, La","387.0","215.0","709.2","169.0","5.4","3.4"," 22.1 ","20.9 ","6.7 ","0.3 ","394.0","94.0","3.0","1.9"," 12.3 ","11.6 ","3.7 ","0.1 "
"2023-07-31","MENSA STUTTGART-VAIHINGEN","BUFFET","Salatbuffet","1.10","1.60","true","vegetarisch","2, 3, 5, 8, 10, Ei, La, Sl, Sf, Se, Sw, GlW","2972.5","88.7","9999.9","999.9","242.8","37.4"," 379.1 ","187.5 ","76.5 ","36.4 ","526.3","126.0","7.4","1.1"," 11.8 ","5.9 ","2.2 ","1.1 "
"2023-08-01","MENSA STUTTGART-VAIHINGEN","VORSPEISE","Gemüserahmsuppe","0.99","1.39","false","vegetarisch","La, Sl, GlW","106.8","94.2","657.2","157.0","5.4","3.1"," 22.4 ","2.0 ","3.5 ","0.1 ","579.9","139.0","4.8","2.7"," 19.8 ","1.8 ","3.1 ","0.1 "
"2023-08-01","MENSA STUTTGART-VAIHINGEN","VEGANER RENNER","Kichererbsen-Curry mit Duftreis","2.99","5.49","false","vegan,veganer renner,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","Sl","755.8","157.5","2137.9","511.0","17.7","8.4"," 66.6 ","7.2 ","16.3 ","1.2 ","445.4","106.0","3.7","1.8"," 13.9 ","1.5 ","3.4 ","0.3 "
"2023-08-01","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Schweinegulasch mit Paprika und Spätzle","5.40","7.90","false","schwein","Ei, GlW, GlD","1702.0","340.4","2845.8","680.0","22.8","5.5"," 59.5 ","4.7 ","57.1 ","4.3 ","569.2","136.0","4.6","1.1"," 11.9 ","0.9 ","11.4 ","0.9 "
"2023-08-01","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Kaiserschmarrn mit Rosinen und Apfelmus","3.10","5.60","false","vegetarisch,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","3, Ei, La, GlW, NuM","757.3","132.9","4260.9","999.9","43.2","15.0"," 126.4 ","64.7 ","26.3 ","1.3 ","747.5","179.0","7.6","2.6"," 22.2 ","11.4 ","4.6 ","0.2 "
"2023-08-01","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Bunter Salatteller Paniertes Schweineschnitzel","5.20","7.70","false","schwein","3, Ei, Sf, Sw, GlW","1053.3","229.0","2486.1","594.0","31.7","3.5"," 41.1 ","15.5 ","32.6 ","6.0 ","540.5","129.0","6.9","0.8"," 8.9 ","3.4 ","7.1 ","1.3 "
"2023-08-01","MENSA STUTTGART-VAIHINGEN","HAUPTGERICHT","Bunter Salatteller veganes Schnitzel","5.20","7.70","false","vegan,klimateller - ein gericht wird mit dem klimateller logo ausgezeichnet, wenn es mindestens 50% weniger co2 als ein vergleichbares, durchschnittliches gericht verursacht. ob ein gericht klimafreundlich ist, wird mit der klimateller app ermittelt. die im speiseplan angegebenen co2-werte werden durch das studierendenwerk stuttgart eigenständig berechnet.","3, Sf, Sw, GlW","239.7","52.1","3774.9","902.0","60.5","8.2"," 55.5 ","16.2 ","29.9 ","6.0 ","820.6","196.0","13.2","1.8"," 12.1 ","3.5 ","6.5 ","1.3 "
"2023-08-01","MENSA STUTTGART-VAIHINGEN","AKTION","Wok im OG: Gemüsewok Limette Kokos mit Duftreis Hähnchenstreifen zum Wokgericht","1.10","1.60","true","geflügel"," 
													
CO2 pro Portion1550.1 gNährwerte pro PortionBrennwert: 3066.0 kj / 732.0 kcalFett: 10.5 g - davon ges. FS: 5.9 gKohlenhydrate: 116.0 g - davon Zucker: 28.6 gEiweiß: 38.6 gSalz: 5.5 g


 ","1550.1","","3066.0","732.0","10.5","5.9"," 116.0 ","28.6 ","38.6 ","5.5 ","3066.0","732.0","10.5","5.9"," 116.0 ","28.6 ","38.6 ","5.5 "
